# #E, E1, M1
1.800000000000000044e+00 1.277983078268973851e-08 5.413569922555463915e-08
1.840000000000000080e+00 1.302075905547739948e-08 5.753143467280953968e-08
1.880000000000000115e+00 1.327140838399774570e-08 6.100497050420460027e-08
1.919999999999999929e+00 1.353205237701000397e-08 6.450992704252297285e-08
1.959999999999999964e+00 1.380296905400818685e-08 6.798760206716302769e-08
2.000000000000000000e+00 1.408444098334616813e-08 7.136731671262538982e-08
2.040000000000000036e+00 1.437675542354561515e-08 7.456819308315529741e-08
2.080000000000000071e+00 1.468020446789625563e-08 7.750267696835328291e-08
2.120000000000000107e+00 1.499508519246113244e-08 8.008188539608520088e-08
2.160000000000000142e+00 1.532169980760266010e-08 8.222248834433157544e-08
2.200000000000000178e+00 1.566035581314870440e-08 8.385439017418849036e-08
2.240000000000000213e+00 1.601136615732125681e-08 8.492808823522836120e-08
2.280000000000000249e+00 1.637504939955398612e-08 8.542041379480628130e-08
2.319999999999999840e+00 1.675172987732850306e-08 8.533752405530848541e-08
2.359999999999999876e+00 1.714173787716325363e-08 8.471451862473885119e-08
2.399999999999999911e+00 1.754540980989244903e-08 8.361176163977237709e-08
2.439999999999999947e+00 1.796308839037724763e-08 8.210867104617767724e-08
2.479999999999999982e+00 1.839512282179482912e-08 8.029617138218950261e-08
2.520000000000000018e+00 1.884186898465607973e-08 7.826908858669373052e-08
2.560000000000000053e+00 1.930368963070669696e-08 7.611953063092450647e-08
2.600000000000000089e+00 1.978095458187141275e-08 7.393188242355832101e-08
2.640000000000000124e+00 2.027404093440574864e-08 7.177960584762006816e-08
2.680000000000000160e+00 2.078333326842479905e-08 6.972369174052445718e-08
2.720000000000000195e+00 2.130922386298368347e-08 6.781240844998028068e-08
2.760000000000000231e+00 2.185211291688955307e-08 6.608192287745756738e-08
2.800000000000000266e+00 2.241240877543065501e-08 6.455739614378911771e-08
2.839999999999999858e+00 2.299052816321352357e-08 6.325423327460709217e-08
2.879999999999999893e+00 2.358689642330532881e-08 6.217925991359952318e-08
2.919999999999999929e+00 2.420194776288431707e-08 6.133168814557700098e-08
2.959999999999999964e+00 2.483612550560768582e-08 6.070380934107456577e-08
3.000000000000000000e+00 2.548988235091255558e-08 6.028141390212534482e-08
3.040000000000000036e+00 2.616368064047219969e-08 6.004398915257729350e-08
3.080000000000000071e+00 2.685799263203689271e-08 5.996479105922047146e-08
3.120000000000000107e+00 2.757330078089540488e-08 6.001092450425136217e-08
3.160000000000000142e+00 2.831009802920049622e-08 6.014359796225382628e-08
3.200000000000000178e+00 2.906888810340946593e-08 6.031873427099311718e-08
3.240000000000000213e+00 2.985018582009820151e-08 6.048810808692985326e-08
3.280000000000000249e+00 3.065451740041516581e-08 6.060112979353812412e-08
3.320000000000000284e+00 3.148242079345009811e-08 6.060729712893538175e-08
3.359999999999999876e+00 3.233444600880014304e-08 6.045919436810270595e-08
3.399999999999999911e+00 3.321115545862522681e-08 6.011575838588089666e-08
3.439999999999999947e+00 3.411312430949297027e-08 5.954539407303944725e-08
3.479999999999999982e+00 3.504094084432257745e-08 5.872845902479819210e-08
3.520000000000000018e+00 3.599520683474654099e-08 5.765868718120680710e-08
3.560000000000000053e+00 3.697653792421868774e-08 5.634328722253216421e-08
3.600000000000000089e+00 3.798556402220629894e-08 5.480169502883991876e-08
3.640000000000000124e+00 3.902292970981509075e-08 5.306321004788815665e-08
3.680000000000000160e+00 4.008929465720494626e-08 5.116392977640430398e-08
3.720000000000000195e+00 4.118533405316601657e-08 4.914346880503458114e-08
3.760000000000000231e+00 4.231173904723452246e-08 4.704190563465652673e-08
3.800000000000000266e+00 4.346921720473942074e-08 4.489727517975099249e-08
3.839999999999999858e+00 4.465849297518175292e-08 4.274376764914501124e-08
3.879999999999999893e+00 4.588030817436049817e-08 4.061065057389225745e-08
3.919999999999999929e+00 4.713542248067000229e-08 3.852182749734323025e-08
3.959999999999999964e+00 4.842461394600615730e-08 3.649589175412950641e-08
4.000000000000000000e+00 4.974867952173094101e-08 3.454652000405090606e-08
4.000000000000000000e+00 4.974867952173094101e-08 3.454652000405090606e-08
4.107382550335570315e+00 5.348206585080257435e-08 2.975264133252609655e-08
4.214765100671140630e+00 5.748926925528812937e-08 2.563519318808328832e-08
4.322147651006710944e+00 6.178793669237976914e-08 2.216040111187452350e-08
4.429530201342282147e+00 6.639692561817551223e-08 1.925039893526912853e-08
4.536912751677852462e+00 7.133640002661628267e-08 1.681714704945294810e-08
4.644295302013422777e+00 7.662793431058403425e-08 1.477817869128656953e-08
4.751677852348993092e+00 8.229462556393067341e-08 1.306230490036343439e-08
4.859060402684563407e+00 8.836121497643303403e-08 1.161050381489927268e-08
4.966442953020134610e+00 9.485421900388214776e-08 1.037482145535911666e-08
5.073825503355704925e+00 1.018020710209209661e-07 9.316655246042586071e-09
5.181208053691275239e+00 1.092352741824937247e-07 8.405020549413749560e-09
5.288590604026845554e+00 1.171865662278574377e-07 7.615025419345548125e-09
5.395973154362415869e+00 1.256910969551830019e-07 6.926609386169415404e-09
5.503355704697986184e+00 1.347866190699549643e-07 6.323532717396932611e-09
5.610738255033556499e+00 1.445136930604953223e-07 5.792579249260968755e-09
5.718120805369127702e+00 1.549159066712277241e-07 5.322932333736954039e-09
5.825503355704698016e+00 1.660401094190532931e-07 4.905687484379785051e-09
5.932885906040268331e+00 1.779366624183316843e-07 4.533471514474380785e-09
6.040268456375839534e+00 1.906597035304377826e-07 4.200144112840299832e-09
6.147651006711409849e+00 2.042674275161669747e-07 3.900563110864092741e-09
6.255033557046980164e+00 2.188223804206230895e-07 3.630398995081010725e-09
6.362416107382550479e+00 2.343917668327861412e-07 3.385987591852183977e-09
6.469798657718120793e+00 2.510477679019270492e-07 3.164212448400940897e-09
6.577181208053691108e+00 2.688678670195342108e-07 2.962410417010801000e-09
6.684563758389261423e+00 2.879351788395455476e-07 2.778295455811476516e-09
6.791946308724831738e+00 3.083387757533419681e-07 2.609896803329693202e-09
6.899328859060402053e+00 3.301740039909454464e-07 2.455508553153762038e-09
7.006711409395973256e+00 3.535427791071741230e-07 2.313648317167408221e-09
7.114093959731543571e+00 3.785538476411705266e-07 2.183023171862426961e-09
7.221476510067113885e+00 4.053229981095569373e-07 2.062501470548411228e-09
7.328859060402685088e+00 4.339732000993195118e-07 1.951089403531447805e-09
7.436241610738255403e+00 4.646346449546617811e-07 1.847911420014167742e-09
7.543624161073825718e+00 4.974446552948666589e-07 1.752193805682570228e-09
7.651006711409396033e+00 5.325474232665140033e-07 1.663250850794621421e-09
7.758389261744966348e+00 5.700935289673192270e-07 1.580473154196730196e-09
7.865771812080536662e+00 6.102391808871521668e-07 1.503317695971361817e-09
7.973154362416106977e+00 6.531451096027143286e-07 1.431299380607468144e-09
8.080536912751679068e+00 6.989750345984398563e-07 1.363983807686431551e-09
8.187919463087247607e+00 7.478936124541395556e-07 1.300981071155823811e-09
8.295302013422819698e+00 8.000637635390002282e-07 1.241940423680927012e-09
8.402684563758388236e+00 8.556432650006335171e-07 1.186545671143666271e-09
8.510067114093960328e+00 9.147804919971077805e-07 1.134511185516371064e-09
8.617449664429528866e+00 9.776091892148346075e-07 1.085578443178403627e-09
8.724832214765100957e+00 1.044242163944865302e-06 1.039513011131717732e-09
8.832214765100671272e+00 1.114763814377805205e-06 9.961019161878338966e-10
8.939597315436241587e+00 1.189221447114668738e-06 9.551513425804715306e-10
9.046979865771811902e+00 1.267615401488871429e-06 9.164846120318989517e-10
9.154362416107382217e+00 1.349888090452430982e-06 8.799404074060343181e-10
9.261744966442952531e+00 1.435912192853625466e-06 8.453712069890509491e-10
9.369127516778522846e+00 1.525478391921930471e-06 8.126419013663282336e-10
9.476510067114094937e+00 1.618283247387543337e-06 7.816285689884727350e-10
9.583892617449663476e+00 1.713918004979881485e-06 7.522173899806023759e-10
9.691275167785235567e+00 1.811859369119362891e-06 7.243036806630777248e-10
9.798657718120804105e+00 1.911463463605681027e-06 6.977910337121030359e-10
9.906040268456376197e+00 2.011964340989070412e-06 6.725905509713954374e-10
1.001342281879194651e+01 2.112478425295247818e-06 6.486201576942676148e-10
1.012080536912751683e+01 2.212016133587223516e-06 6.258039885002542791e-10
1.022818791946308714e+01 2.309501576404854088e-06 6.040718366144869519e-10
1.033557046979865746e+01 2.403800664807971220e-06 5.833586590563132384e-10
1.044295302013422777e+01 2.493757169600711225e-06 5.636041313853732475e-10
1.055033557046979809e+01 2.578235352485383824e-06 5.447522464226448549e-10
1.065771812080537018e+01 2.656166836596996926e-06 5.267509520610499072e-10
1.076510067114093872e+01 2.726598560958603427e-06 5.095518238819405246e-10
1.087248322147651081e+01 2.788738136285779954e-06 4.931097688143090480e-10
1.097986577181207934e+01 2.841992825940840765e-06 4.773827565247958199e-10
1.108724832214765144e+01 2.885998784537374448e-06 4.623315756184537657e-10
1.119463087248322175e+01 2.920638070286618446e-06 4.479196120713476866e-10
1.130201342281879207e+01 2.946042178607880124e-06 4.341126476134208543e-10
1.140939597315436238e+01 2.962582221829882654e-06 4.208786760398853403e-10
1.151677852348993270e+01 2.970847172627239771e-06 4.081877356567223720e-10
1.162416107382550301e+01 2.971612592239598090e-06 3.960117562651896229e-10
1.173154362416107332e+01 2.965802843219389882e-06 3.843244192652589045e-10
1.183892617449664542e+01 2.954449896849612357e-06 3.731010296118557561e-10
1.194630872483221395e+01 2.938651531885931203e-06 3.623183984934151111e-10
1.205369127516778427e+01 2.919531092472200839e-06 3.519547357219563207e-10
1.216107382550335636e+01 2.898200168659816033e-06 3.419895509296738078e-10
1.226845637583892668e+01 2.875724723226264369e-06 3.324035627606680907e-10
1.237583892617449699e+01 2.853094434307783163e-06 3.231786153294392039e-10
1.248322147651006730e+01 2.831194449528007915e-06 3.142976012914559460e-10
1.259060402684563762e+01 2.810778427234765807e-06 3.057443909365975145e-10
1.269798657718120793e+01 2.792441736793093817e-06 2.975037667745762905e-10
1.280536912751677825e+01 2.776594063397801379e-06 2.895613631334152611e-10
1.291275167785234856e+01 2.763431470700674656e-06 2.819036103384343627e-10
1.302013422818791888e+01 2.752909248218769152e-06 2.745176830806534565e-10
1.312751677852348919e+01 2.744718566170233680e-06 2.673914526206009189e-10
1.323489932885905951e+01 2.738271882272673848e-06 2.605134425067470995e-10
1.334228187919462982e+01 2.732703762484847582e-06 2.538727875175763809e-10
1.344966442953020191e+01 2.726894588382694093e-06 2.474591955630749986e-10
1.355704697986577223e+01 2.719523646559306423e-06 2.412629123054643875e-10
1.366442953020134254e+01 2.709154570912610652e-06 2.352746882806595617e-10
1.377181208053691286e+01 2.694349901159648182e-06 2.294857483214429048e-10
1.387919463087248317e+01 2.673803628548594605e-06 2.238877631009295504e-10
1.398657718120805349e+01 2.646473294128628191e-06 2.184728226307912720e-10
1.409395973154362380e+01 2.611689431740470494e-06 2.132334115630585161e-10
1.420134228187919412e+01 2.569222204486044420e-06 2.081623861573100577e-10
1.430872483221476443e+01 2.519293208782071124e-06 2.032529527868221027e-10
1.441610738255033475e+01 2.462532270883422427e-06 1.984986478679101463e-10
1.452348993288590506e+01 2.399890629180364956e-06 1.938933191063719099e-10
1.463087248322147715e+01 2.332529420142927178e-06 1.894311079637250075e-10
1.473825503355704747e+01 2.261704055895820220e-06 1.851064332539197330e-10
1.484563758389261778e+01 2.188661529463650165e-06 1.809139757884724107e-10
1.495302013422818810e+01 2.114561188832872964e-06 1.768486639945828650e-10
1.506040268456375841e+01 2.040422663293186189e-06 1.729056604368284231e-10
1.516778523489932873e+01 1.967099240219362873e-06 1.690803491785266826e-10
1.527516778523489904e+01 1.895271811179883760e-06 1.653683239238838306e-10
1.538255033557046936e+01 1.825457376702562902e-06 1.617653768866281126e-10
1.548993288590603967e+01 1.758026410261771536e-06 1.582674883350278556e-10
1.559731543624160999e+01 1.693224455518080534e-06 1.548708167670289269e-10
1.570469798657718030e+01 1.631194633325369768e-06 1.515716896727632973e-10
1.581208053691275062e+01 1.571998939955980453e-06 1.483665948449025037e-10
1.591946308724832271e+01 1.515637176922731975e-06 1.452521722002836417e-10
1.602684563758389302e+01 1.462063035774115483e-06 1.422252060789494988e-10
1.613422818791946156e+01 1.411197300950468677e-06 1.392826179892330635e-10
1.624161073825503365e+01 1.362938386017968344e-06 1.364214597698090467e-10
1.634899328859060574e+01 1.317170539806478947e-06 1.336389071417401759e-10
1.645637583892617428e+01 1.273770096202059426e-06 1.309322536254814176e-10
1.656375838926174282e+01 1.232610129540085851e-06 1.282989047995963618e-10
1.667114093959731491e+01 1.193563840595150556e-06 1.257363728795791662e-10
1.677852348993288700e+01 1.156506951228450479e-06 1.232422715966981133e-10
1.688590604026845554e+01 1.121319337731161926e-06 1.208143113581720307e-10
1.699328859060402408e+01 1.087886088509006377e-06 1.184502946712880254e-10
1.710067114093959617e+01 1.056098133079292704e-06 1.161481118152608068e-10
1.720805369127516826e+01 1.025852556946747835e-06 1.139057367457402786e-10
1.731543624161074035e+01 9.970526905058182860e-07 1.117212232178925999e-10
1.742281879194630889e+01 9.696080390110186729e-07 1.095927011149301366e-10
1.753020134228187743e+01 9.434341040556464476e-07 1.075183729698365150e-10
1.763758389261744952e+01 9.184521341027194546e-07 1.054965106688488462e-10
1.774496644295302161e+01 8.945888316959803045e-07 1.035254523260092131e-10
1.785234899328859015e+01 8.717760374219039999e-07 1.016035993187952336e-10
1.795973154362415869e+01 8.499504049805957433e-07 9.972941347548961906e-11
1.806711409395973078e+01 8.290530774373451008e-07 9.790141440554858041e-11
1.817449664429530287e+01 8.090293715357429727e-07 9.611817696478911951e-11
1.828187919463087141e+01 7.898284745973981456e-07 9.437832884773353596e-11
1.838926174496644350e+01 7.714031568100414823e-07 9.268054829993495642e-11
1.849664429530201204e+01 7.537095004592213774e-07 9.102356194355687923e-11
1.860402684563758413e+01 7.367066467693446141e-07 8.940614270989764668e-11
1.871140939597315622e+01 7.203565603965271336e-07 8.782710787294284114e-11
1.881879194630872476e+01 7.046238111894701262e-07 8.628531717839095797e-11
1.892617449664429330e+01 6.894753725532747719e-07 8.477967106293705891e-11
1.903355704697986539e+01 6.748804355755249618e-07 8.330910895891692827e-11
1.914093959731543748e+01 6.608102379746832066e-07 8.187260767970703686e-11
1.924832214765100602e+01 6.472379068859877725e-07 8.046917988155387494e-11
1.935570469798657456e+01 6.341383144932757360e-07 7.909787259776142629e-11
1.946308724832214665e+01 6.214879455345056345e-07 7.775776584140904373e-11
1.957046979865771874e+01 6.092647757453272141e-07 7.644797127299421401e-11
1.967785234899329083e+01 5.974481603524685035e-07 7.516763092960709127e-11
1.978523489932885937e+01 5.860187317823027473e-07 7.391591601244015953e-11
1.989261744966442791e+01 5.749583058064178767e-07 7.269202572962069103e-11
2.000000000000000000e+01 5.642497954030362072e-07 7.149518619152644445e-11
