NEnergy= 15.2501   Entries 11
1    0.214675    0.0454649   
2    0.251857    0.0354277   
3    0.124301    0.0339191   
4    0.112906    0.00921398  
5    0.0727051   0.00664406  
6    0.0462221   0.0020912   
7    0.000943674 0.0011803   
8    0.000552348 0           
9    0           0           
10   0           0           
NEnergy= 6.45005   Entries 11
0    0.0265694   0.0133778   
1    0.186637    0.0498836   
2    0.223845    0.042131    
3    0.13616     0.0404169   
4    0.123881    0.0109832   
5    0.0809351   0.0079299   
6    0.0514448   0.00249784  
7    0.00119664  0.00140869  
8    0.000701879 0           
9    0           0           
10   0           0           
NEnergy= 6.35005   Entries 11
0    0.0250303   0.0146961   
1    0.171488    0.0549732   
2    0.207866    0.0471775   
3    0.140278    0.0453166   
4    0.127653    0.0122609   
5    0.0842327   0.0088624   
6    0.053538    0.00279467  
7    0.00142248  0.00157471  
8    0.000835967 0           
9    0           0           
10   0           0           
NEnergy= 6.25005   Entries 11
0    0.0239532   0.0160657   
1    0.160714    0.0601256   
2    0.19601     0.0518597   
3    0.141829    0.0498567   
4    0.128972    0.013376    
5    0.0856855   0.00967919  
6    0.0544694   0.00305358  
7    0.00165563  0.00171911  
8    0.000974879 0           
9    0           0           
10   0           0           
NEnergy= 6.15005   Entries 11
0    0.0231238   0.017476    
1    0.152327    0.0653651   
2    0.186411    0.0564203   
3    0.141963    0.0542697   
4    0.12891     0.0143957   
5    0.0860313   0.0104287   
6    0.0547104   0.00328944  
7    0.00190503  0.00185031  
8    0.00112389  0           
9    0           0           
10   0           0           
NEnergy= 6.05005   Entries 11
0    0.0224436   0.0189292   
1    0.145424    0.0707221   
2    0.178223    0.060956    
3    0.141174    0.0586475   
4    0.127947    0.0153469   
5    0.0856258   0.0111299   
6    0.0544888   0.00350802  
7    0.00217628  0.0019716   
8    0.00128636  0           
9    0           0           
10   0           0           
NEnergy= 5.95005   Entries 11
0    0.0218574   0.0204283   
1    0.139506    0.0762164   
2    0.170976    0.0655146   
3    0.13973     0.0630349   
4    0.126346    0.0162423   
5    0.0846803   0.0117922   
6    0.0539409   0.00371199  
7    0.00247429  0.00208451  
8    0.00146525  0           
9    0           0           
10   0           0           
NEnergy= 5.85005   Entries 11
0    0.0213303   0.0219749   
1    0.134263    0.0818599   
2    0.16438     0.0701211   
3    0.137787    0.0674547   
4    0.124269    0.0170884   
5    0.083334    0.0124199   
6    0.0531569   0.00390264  
7    0.00280405  0.00218979  
8    0.00166359  0           
9    0           0           
10   0           0           
NEnergy= 5.75005   Entries 11
0    0.0208395   0.0235705   
1    0.129492    0.0876598   
2    0.158246    0.0747885   
3    0.135449    0.0719179   
4    0.121824    0.0178883   
5    0.0816841   0.0130152   
6    0.0522009   0.0040805   
7    0.00317104  0.00228775  
8    0.0018847   0           
9    0           0           
10   0           0           
NEnergy= 5.65005   Entries 11
0    0.0203686   0.0252154   
1    0.125052    0.0936197   
2    0.152442    0.079522    
3    0.132784    0.0764282   
4    0.119086    0.018643    
5    0.0798008   0.0135788   
6    0.0511199   0.00424569  
7    0.00358151  0.00237848  
8    0.00213238  0           
9    0           0           
10   0           0           
NEnergy= 5.55005   Entries 11
0    0.0199063   0.0269101   
1    0.120843    0.0997411   
2    0.146876    0.0843221   
3    0.129844    0.0809844   
4    0.11611     0.0193524   
5    0.0777366   0.0141102   
6    0.0499501   0.00439806  
7    0.00404279  0.00246193  
8    0.0024111   0           
9    0           0           
10   0           0           
NEnergy= 5.45005   Entries 11
0    0.019444    0.0286543   
1    0.116792    0.106023    
2    0.14148     0.089185    
3    0.126664    0.0855814   
4    0.112935    0.0200154   
5    0.0755309   0.0146086   
6    0.0487201   0.0045373   
7    0.00456359  0.00253792  
8    0.00272616  0           
9    0           0           
10   0           0           
NEnergy= 5.35005   Entries 11
0    0.0189754   0.0304477   
1    0.112845    0.112464    
2    0.136205    0.0941038   
3    0.123276    0.0902108   
4    0.109595    0.02063     
5    0.0732142   0.0150724   
6    0.0474532   0.00466295  
7    0.00515441  0.00260625  
8    0.00308393  0           
9    0           0           
10   0           0           
NEnergy= 5.25005   Entries 11
0    0.0184958   0.0322894   
1    0.108959    0.11906     
2    0.131014    0.0990682   
3    0.119703    0.0948615   
4    0.106115    0.021194    
5    0.0708098   0.0154998   
6    0.0461696   0.00477449  
7    0.00582803  0.00266662  
8    0.00349218  0           
9    0           0           
10   0           0           
NEnergy= 5.15005   Entries 11
0    0.0180017   0.0341784   
1    0.105106    0.125805    
2    0.125879    0.104065    
3    0.115964    0.0995194   
4    0.102514    0.0217047   
5    0.0683361   0.0158886   
6    0.0448871   0.00487129  
7    0.00660016  0.00271871  
8    0.00396045  0           
9    0           0           
10   0           0           
NEnergy= 5.05005   Entries 11
0    0.0174905   0.0361133   
1    0.10126     0.132692    
2    0.120781    0.109078    
3    0.112076    0.104167    
4    0.0988105   0.0221588   
5    0.0658072   0.0162363   
6    0.0436225   0.00495269  
7    0.00749031  0.00276218  
8    0.0045006   0           
9    0           0           
10   0           0           
NEnergy= 4.95005   Entries 11
0    0.0169603   0.0380921   
1    0.0974038   0.139712    
2    0.115703    0.114087    
3    0.108054    0.108785    
4    0.0950176   0.0225526   
5    0.0632342   0.01654     
6    0.0423926   0.00501793  
7    0.008523    0.00279661  
8    0.00512749  0           
9    0           0           
10   0           0           
NEnergy= 4.85005   Entries 11
0    0.0164096   0.0401119   
1    0.0935236   0.14685     
2    0.110634    0.119068    
3    0.103911    0.113348    
4    0.0911471   0.0228822   
5    0.0606255   0.0167965   
6    0.0412153   0.0050662   
7    0.00972936  0.00282159  
8    0.00586002  0           
9    0           0           
10   0           0           
NEnergy= 4.75005   Entries 11
0    0.0158374   0.0421691   
1    0.0896082   0.154091    
2    0.105564    0.123991    
3    0.0996561   0.117827    
4    0.0872084   0.0231428   
5    0.0579871   0.0170023   
6    0.0401105   0.0050966   
7    0.0111494   0.00283662  
8    0.00672246  0           
9    0           0           
10   0           0           
NEnergy= 4.65005   Entries 11
0    0.0152429   0.0442584   
1    0.0856487   0.161411    
2    0.100485    0.128821    
3    0.095299    0.122187    
4    0.0832088   0.0233292   
5    0.0553232   0.0171533   
6    0.0391021   0.00510814  
7    0.0128354   0.00284118  
8    0.00774644  0           
9    0           0           
10   0           0           
NEnergy= 4.55005   Entries 11
0    0.0146255   0.0463724   
1    0.0816376   0.168777    
2    0.09539     0.133512    
3    0.0908464   0.126385    
4    0.0791536   0.0234353   
5    0.0526361   0.0172448   
6    0.0382192   0.00509969  
7    0.0148563   0.00283466  
8    0.0089738   0           
9    0           0           
10   0           0           
NEnergy= 4.45005   Entries 11
0    0.0139843   0.0485002   
1    0.0775674   0.176147    
2    0.0902726   0.138008    
3    0.0863024   0.130369    
4    0.0750456   0.023454    
5    0.049926    0.0172714   
6    0.0374997   0.00506994  
7    0.0173051   0.00281637  
8    0.0104608   0           
9    0           0           
10   0           0           
NEnergy= 4.35005   Entries 11
0    0.0133184   0.050626    
1    0.07343     0.183457    
2    0.0851238   0.142238    
3    0.0816681   0.13407     
4    0.0708847   0.0233766   
5    0.0471909   0.0172265   
6    0.0369936   0.00501735  
7    0.0203091   0.00278545  
8    0.0122846   0           
9    0           0           
10   0           0           
NEnergy= 4.25005   Entries 11
0    0.0126266   0.0527263   
1    0.0692154   0.190615    
2    0.0799325   0.146106    
3    0.0769402   0.1374      
4    0.0666668   0.0231924   
5    0.0444258   0.017102    
6    0.0367701   0.00494     
7    0.0240464   0.00274088  
8    0.014553    0           
9    0           0           
10   0           0           
