# #E, E1, M1
2.879999999999999893e+00 3.441617284525708693e-08 6.031452545094887166e-08
2.919999999999999929e+00 3.507432982509845594e-08 6.002728641086692722e-08
2.959999999999999964e+00 3.575178072811131228e-08 5.995436173463378742e-08
3.000000000000000000e+00 3.644897878332312320e-08 6.006470007963970448e-08
3.040000000000000036e+00 3.716638673499642942e-08 6.032879268849136552e-08
3.080000000000000071e+00 3.790447711002952987e-08 6.071855677016622272e-08
3.120000000000000107e+00 3.866373249267658333e-08 6.120714879248849317e-08
3.160000000000000142e+00 3.944464580681727495e-08 6.176877446589763762e-08
3.200000000000000178e+00 4.024772060601240307e-08 6.237853701678105303e-08
3.240000000000000213e+00 4.107347137158967583e-08 6.301234857466199934e-08
3.280000000000000249e+00 4.192242381901023428e-08 6.364691785571499934e-08
3.320000000000000284e+00 4.279511521277482258e-08 6.425981860487944523e-08
3.359999999999999876e+00 4.369209469013523641e-08 6.482963609132414954e-08
3.399999999999999911e+00 4.461392359388567990e-08 6.533618261793054153e-08
3.439999999999999947e+00 4.556117581451530577e-08 6.576076728160332051e-08
3.479999999999999982e+00 4.653443814201269589e-08 6.608650024896212171e-08
3.520000000000000018e+00 4.753431062762094081e-08 6.629860796938708884e-08
3.560000000000000053e+00 4.856140695585040733e-08 6.638473351410190208e-08
3.600000000000000089e+00 4.961635482706585224e-08 6.633519604604025187e-08
3.640000000000000124e+00 5.069979635097295743e-08 6.614318555781922005e-08
3.680000000000000160e+00 5.181238845133885791e-08 6.580487345513996086e-08
3.720000000000000195e+00 5.295480328229087558e-08 6.531942597485312796e-08
3.760000000000000231e+00 5.412772865654722757e-08 6.468891516747646653e-08
3.800000000000000266e+00 5.533186848594305962e-08 6.391813037977354695e-08
3.839999999999999858e+00 5.656794323462575642e-08 6.301430090007266876e-08
3.879999999999999893e+00 5.783669038530328776e-08 6.198674681198488405e-08
3.919999999999999929e+00 5.913886491893981153e-08 6.084647949636157661e-08
3.959999999999999964e+00 6.047523980830342185e-08 5.960577529540757333e-08
4.000000000000000000e+00 6.184660652578182985e-08 5.827774561502368352e-08
4.000000000000000000e+00 6.184660652578182985e-08 5.827774561502368352e-08
4.107382550335570315e+00 6.570751100131599286e-08 5.438519708921571076e-08
4.214765100671140630e+00 6.984290641418755907e-08 5.021523571545303154e-08
4.322147651006710944e+00 7.427028350491355743e-08 4.598805223037212791e-08
4.429530201342282147e+00 7.900831428295232480e-08 4.187102367505584664e-08
4.536912751677852462e+00 8.407694425017011002e-08 3.797644719824134023e-08
4.644295302013422777e+00 8.949749196782816198e-08 3.436908300887442861e-08
4.751677852348993092e+00 9.529275652780627369e-08 3.107745366680255697e-08
4.859060402684563407e+00 1.014871335155275651e-07 2.810503073728265551e-08
4.966442953020134610e+00 1.081067400752715296e-07 2.543950022380432341e-08
5.073825503355704925e+00 1.151795497064822241e-07 2.305965059900132548e-08
5.181208053691275239e+00 1.227355374300179901e-07 2.094010731981178666e-08
5.288590604026845554e+00 1.308068359631435867e-07 1.905437644795632273e-08
5.395973154362415869e+00 1.394279035277577099e-07 1.737667039942252024e-08
5.503355704697986184e+00 1.486357038832438601e-07 1.588290849107853247e-08
5.610738255033556499e+00 1.584698991176126090e-07 1.455118556864744802e-08
5.718120805369127702e+00 1.689730556410185216e-07 1.336191386112611258e-08
5.825503355704698016e+00 1.801908636952477745e-07 1.229777503238202300e-08
5.932885906040268331e+00 1.921723705102311017e-07 1.134357052003773659e-08
6.040268456375839534e+00 2.049702269902531303e-07 1.048602487318679492e-08
6.147651006711409849e+00 2.186409474814224502e-07 9.713574792524901432e-09
6.255033557046980164e+00 2.332451817375073949e-07 9.016162468804970988e-09
6.362416107382550479e+00 2.488479976383576407e-07 8.385043002771575300e-09
6.469798657718120793e+00 2.655191724935858700e-07 7.812610333680662137e-09
6.577181208053691108e+00 2.833334898476628622e-07 7.292242956713214783e-09
6.684563758389261423e+00 3.023710375479102269e-07 6.818168947705634573e-09
6.791946308724831738e+00 3.227175013931483917e-07 6.385348902526865690e-09
6.899328859060402053e+00 3.444644468886156308e-07 5.989374997553212476e-09
7.006711409395973256e+00 3.677095794240435497e-07 5.626384273002449688e-09
7.114093959731543571e+00 3.925569704894509307e-07 5.292984299909949585e-09
7.221476510067113885e+00 4.191172342624420235e-07 4.986189533693728186e-09
7.328859060402685088e+00 4.475076349509797273e-07 4.703366834681284546e-09
7.436241610738255403e+00 4.778521005645982831e-07 4.442188821125476476e-09
7.543624161073825718e+00 5.102811132279612373e-07 4.200593898087193917e-09
7.651006711409396033e+00 5.449314396728576437e-07 3.976751968628849525e-09
7.758389261744966348e+00 5.819456581098286399e-07 3.769034979022089313e-09
7.865771812080536662e+00 6.214714293059850551e-07 3.575991576643628825e-09
7.973154362416106977e+00 6.636604504869035418e-07 3.396325268803034724e-09
8.080536912751679068e+00 7.086670208756271867e-07 3.228875564468472880e-09
8.187919463087247607e+00 7.566461377083753001e-07 3.072601660536532786e-09
8.295302013422819698e+00 8.077510321139477970e-07 2.926568301753847512e-09
8.402684563758388236e+00 8.621300463495898859e-07 2.789933500360166412e-09
8.510067114093960328e+00 9.199227490338061578e-07 2.661937849538426755e-09
8.617449664429528866e+00 9.812551852340932155e-07 2.541895205198341907e-09
8.724832214765100957e+00 1.046234166212657670e-06 2.429184544671520336e-09
8.832214765100671272e+00 1.114940522633014129e-06 2.323242839575326475e-09
8.939597315436241587e+00 1.187421279037949679e-06 2.223558804270531414e-09
9.046979865771811902e+00 1.263680760809919088e-06 2.129667401722815949e-09
9.154362416107382217e+00 1.343670722024320896e-06 2.041145005790959726e-09
9.261744966442952531e+00 1.427279687310461275e-06 1.957605133517761583e-09
9.369127516778522846e+00 1.514321834955797119e-06 1.878694673321755273e-09
9.476510067114094937e+00 1.604525910642049725e-06 1.804090545436550534e-09
9.583892617449663476e+00 1.697524844871068743e-06 1.733496739819386370e-09
9.691275167785235567e+00 1.792846938736453246e-06 1.666641684300658399e-09
9.798657718120804105e+00 1.889909659973879619e-06 1.603275902180830051e-09
9.906040268456376197e+00 1.988017222734905549e-06 1.543169923974244480e-09
1.001342281879194651e+01 2.086363171065940209e-06 1.486112422697401004e-09
1.012080536912751683e+01 2.184039104963872824e-06 1.431908546123988632e-09
1.022818791946308714e+01 2.280050440704355111e-06 1.380378422883478344e-09
1.033557046979865746e+01 2.373339660557501925e-06 1.331355822249979277e-09
1.044295302013422777e+01 2.462816885009728282e-06 1.284686950026200425e-09
1.055033557046979809e+01 2.547396835003943376e-06 1.240229365134455242e-09
1.065771812080537018e+01 2.626040426490522112e-06 1.197851003434312727e-09
1.076510067114093872e+01 2.697798475038362867e-06 1.157429296938140699e-09
1.087248322147651081e+01 2.761854422658004229e-06 1.118850378028184801e-09
1.097986577181207934e+01 2.817562759651068951e-06 1.082008359523275758e-09
1.108724832214765144e+01 2.864479984500695660e-06 1.046804682525986983e-09
1.119463087248322175e+01 2.902385536486040625e-06 1.013147524924951969e-09
1.130201342281879207e+01 2.931291077893172024e-06 9.809512642508522552e-10
1.140939597315436238e+01 2.951437651711921153e-06 9.501359893050588003e-10
1.151677852348993270e+01 2.963281410561327651e-06 9.206270556107373968e-10
1.162416107382550301e+01 2.967469617014094810e-06 8.923546802895642800e-10
1.173154362416107332e+01 2.964809308700649840e-06 8.652535724532076611e-10
1.183892617449664542e+01 2.956231325741695703e-06 8.392625956262929094e-10
1.194630872483221395e+01 2.942752311113701814e-06 8.143244590942098820e-10
1.205369127516778427e+01 2.925436879067828311e-06 7.903854354014009003e-10
1.216107382550335636e+01 2.905361506683136388e-06 7.673951015193420293e-10
1.226845637583892668e+01 2.883580958389716442e-06 7.453061014631114649e-10
1.237583892617449699e+01 2.861097316930135371e-06 7.240739283654906902e-10
1.248322147651006730e+01 2.838831065116322785e-06 7.036567242216273018e-10
1.259060402684563762e+01 2.817593223969331387e-06 6.840150956985021727e-10
1.269798657718120793e+01 2.798057380486975257e-06 6.651119445646491271e-10
1.280536912751677825e+01 2.780730611754643767e-06 6.469123114390785213e-10
1.291275167785234856e+01 2.765922917949788712e-06 6.293832316863126974e-10
1.302013422818791888e+01 2.753715895259127022e-06 6.124936023986401747e-10
1.312751677852348919e+01 2.743933042009382059e-06 5.962140595087621912e-10
1.323489932885905951e+01 2.736116199338741970e-06 5.805168641673018557e-10
1.334228187919462982e+01 2.729514844685678607e-06 5.653757976014475088e-10
1.344966442953020191e+01 2.723096610174831422e-06 5.507660637443255596e-10
1.355704697986577223e+01 2.715587488522913487e-06 5.366641989905405034e-10
1.366442953020134254e+01 2.705547621269816446e-06 5.230479884924737855e-10
1.377181208053691286e+01 2.691482680026126140e-06 5.098963884651662846e-10
1.387919463087248317e+01 2.671982145265526962e-06 4.971894540155238269e-10
1.398657718120805349e+01 2.645866396381319003e-06 4.849082720547993391e-10
1.409395973154362380e+01 2.612317928040814478e-06 4.730348988922909880e-10
1.420134228187919412e+01 2.570971635084283326e-06 4.615523021434045507e-10
1.430872483221476443e+01 2.521946398160194587e-06 4.504443066170737789e-10
1.441610738255033475e+01 2.465813324563047169e-06 4.396955438763378465e-10
1.452348993288590506e+01 2.403510386606281333e-06 4.292914051919787730e-10
1.463087248322147715e+01 2.336223782478175774e-06 4.192179976327862682e-10
1.473825503355704747e+01 2.265260049434100536e-06 4.094621030574801923e-10
1.484563758389261778e+01 2.191929868931969664e-06 4.000111397928378460e-10
1.495302013422818810e+01 2.117457166291045497e-06 3.908531268002935280e-10
1.506040268456375841e+01 2.042918816512358396e-06 3.819766501494119543e-10
1.516778523489932873e+01 1.969213536947343782e-06 3.733708316313251238e-10
1.527516778523489904e+01 1.897054482743113720e-06 3.650252993586118364e-10
1.538255033557046936e+01 1.826978560154783819e-06 3.569301602103037599e-10
1.548993288590603967e+01 1.759365792956633762e-06 3.490759739918523361e-10
1.559731543624160999e+01 1.694463358021985904e-06 3.414537291900697889e-10
1.570469798657718030e+01 1.632410469077347447e-06 3.340548202123665406e-10
1.581208053691275062e+01 1.573261722102899779e-06 3.268710260081243505e-10
1.591946308724832271e+01 1.517007641297938885e-06 3.198944899778422746e-10
1.602684563758389302e+01 1.463591950623578322e-06 3.131177010828377806e-10
1.613422818791946156e+01 1.412925588877331868e-06 3.065334760748358995e-10
1.624161073825503365e+01 1.364897758233920185e-06 3.001349427707944484e-10
1.634899328859060574e+01 1.319384417600792775e-06 2.939155243038310702e-10
1.645637583892617428e+01 1.276254659955108127e-06 2.878689242861891207e-10
1.656375838926174282e+01 1.235375388230008131e-06 2.819891128248483556e-10
1.667114093959731491e+01 1.196614654625323464e-06 2.762703133346739018e-10
1.677852348993288700e+01 1.159843970196093570e-06 2.707069900979514927e-10
1.688590604026845554e+01 1.124939834643786220e-06 2.652938365227916277e-10
1.699328859060402408e+01 1.091784685070823920e-06 2.600257640562509086e-10
1.710067114093959617e+01 1.060267418853589626e-06 2.548978917111051722e-10
1.720805369127516826e+01 1.030283609923105665e-06 2.499055361680746489e-10
1.731543624161074035e+01 1.001735508980096033e-06 2.450442024179329498e-10
1.742281879194630889e+01 9.745318955380775976e-07 2.403095749103798294e-10
1.753020134228187743e+01 9.485878321382192827e-07 2.356975091788041893e-10
1.763758389261744952e+01 9.238243576323925740e-07 2.312040239121600203e-10
1.774496644295302161e+01 9.001681462294809630e-07 2.268252934471010703e-10
1.785234899328859015e+01 8.775511513292952941e-07 2.225576406553163269e-10
1.795973154362415869e+01 8.559102474477745859e-07 2.183975302026640571e-10
1.806711409395973078e+01 8.351868793053773051e-07 2.143415621582416061e-10
1.817449664429530287e+01 8.153267240467908515e-07 2.103864659329547095e-10
1.828187919463087141e+01 7.962793703052200888e-07 2.065290945284740776e-10
1.838926174496644350e+01 7.779980162046372387e-07 2.027664190786993291e-10
1.849664429530201204e+01 7.604391872456960024e-07 1.990955236669938783e-10
1.860402684563758413e+01 7.435624742223803445e-07 1.955136004035146931e-10
1.871140939597315622e+01 7.273302907742680344e-07 1.920179447479543411e-10
1.881879194630872476e+01 7.117076498240440562e-07 1.886059510639291229e-10
1.892617449664429330e+01 6.966619579298687439e-07 1.852751083921063310e-10
1.903355704697986539e+01 6.821628264588945477e-07 1.820229964299635511e-10
1.914093959731543748e+01 6.681818984331620559e-07 1.788472817068127882e-10
1.924832214765100602e+01 6.546926898914038235e-07 1.757457139434211901e-10
1.935570469798657456e+01 6.416704446345565031e-07 1.727161225862034061e-10
1.946308724832214665e+01 6.290920012679325450e-07 1.697564135065688525e-10
1.957046979865771874e+01 6.169356715109714448e-07 1.668645658565675719e-10
1.967785234899329083e+01 6.051811288105541886e-07 1.640386290725083389e-10
1.978523489932885937e+01 5.938093063619990302e-07 1.612767200187137766e-10
1.989261744966442791e+01 5.828023037102504079e-07 1.585770202640386837e-10
2.000000000000000000e+01 5.721433011705843326e-07 1.559377734842087124e-10
