 Parameters used:

First geneneration spectra extracted for
excitation energies between  6838.-   38. keV
corresponding to y-channels    68 -    0
 Number of spectra=   69
 Ax0 =    39.0 Ax1 =   104.0 Ay0 =    37.5 Ay1 =   100.0
 AxW0=     0.0 AxW1=     0.0 AyW0=     0.0 AyW1=     0.0
 Weighting: 0 Level density parameter a=16.0 Exponent n=4.2
 Normalization= 2 Stat/Tot= 2 Areacorr.= 1
 Experimental lower gamma threshold:      560.0 keV (ch=   5)
 Upper threshold for statistical gammas: 1400.0 keV (ch=  13)
 Average energy entry point in g.s. band:  300.(stat)     0.(tot)
 Sliding threshold given by Ex*R, with R = 0.30
 Multiplicities: MA = Af/Afg and ME = (Ex-ExEntry)/<Eg>

Iteration number:   1
Y-ch   Ex        Af        Ag       Afg  Mult    Sing Alpha MATot METot MASta MESta
 58  5838.    28076.    19609.     8467. 3.32    1000  0.98  3.32  3.32  2.69  2.48
 57  5738.    27725.    19250.     8475. 3.27    1000  0.98  3.27  3.27  2.63  2.44
 56  5638.    27275.    18821.     8454. 3.23    1000  1.00  3.23  3.23  2.63  2.39
 55  5538.    27063.    18517.     8546. 3.17    1000  0.99  3.17  3.17  2.55  2.34
 54  5438.    26717.    18128.     8589. 3.11    1000  1.00  3.11  3.11  2.47  2.30
 53  5338.    26180.    17728.     8453. 3.10    1000  1.00  3.10  3.10  2.50  2.28
 52  5238.    26037.    17489.     8548. 3.05    1000  1.00  3.05  3.05  2.44  2.24
 51  5138.    25387.    16861.     8526. 2.98    1000  1.00  2.98  2.98  2.37  2.18
 50  5038.    25001.    16580.     8421. 2.97    1000  1.01  2.97  2.97  2.40  2.16
 49  4938.    24825.    16276.     8549. 2.90    1000  1.02  2.90  2.90  2.32  2.11
 48  4838.    24292.    15789.     8503. 2.86    1000  1.01  2.86  2.86  2.29  2.07
 47  4738.    23843.    15332.     8512. 2.80    1000  1.01  2.80  2.80  2.22  2.03
 46  4638.    23269.    14843.     8426. 2.76    1000  1.02  2.76  2.76  2.20  1.99
 45  4538.    22901.    14459.     8442. 2.71    1000  1.03  2.71  2.71  2.14  1.95
 44  4438.    22652.    14139.     8513. 2.66    1000  1.03  2.66  2.66  2.15  1.95
 43  4338.    22177.    13760.     8416. 2.63    1000  1.05  2.63  2.63  2.14  1.92
 42  4238.    22065.    13519.     8546. 2.58    1000  1.05  2.58  2.58  2.07  1.88
 41  4138.    21691.    13121.     8570. 2.53    1000  1.07  2.53  2.53  2.02  1.84
 40  4038.    21003.    12510.     8492. 2.47    1000  1.07  2.47  2.47  2.07  1.85
 39  3938.    20210.    11971.     8239. 2.45    1000  1.09  2.45  2.45  2.08  1.82
 38  3838.    20191.    11740.     8451. 2.39    1000  1.09  2.39  2.39  1.99  1.78
 37  3738.    19795.    11246.     8548. 2.34    1000  1.15  2.32  2.34  2.02  1.78
 36  3638.    19340.    10923.     8417. 2.30    1000  1.12  2.30  2.30  2.01  1.74
 35  3538.    18844.    10459.     8385. 2.25    1000  1.15  2.25  2.25  1.99  1.68
 34  3438.    18726.    10099.     8627. 2.20    1000  1.15  2.17  2.20  1.92  1.65
 33  3338.    18480.     9421.     9059. 2.16    1000  1.15  2.04  2.16  1.89  1.68
 32  3238.    17892.     8641.     9251. 2.13    1000  1.15  1.93  2.13  1.81  1.65
 31  3138.    17761.     8418.     9343. 2.08    1000  1.15  1.90  2.08  1.79  1.60
 30  3038.    17262.     7663.     9599. 2.06    1000  1.15  1.80  2.06  1.73  1.62
 29  2938.    17042.     7519.     9523. 2.00    1000  1.15  1.79  2.00  1.72  1.57
 28  2838.    16464.     6832.     9632. 1.92    1000  1.15  1.71  1.92  1.65  1.50
 27  2738.    15940.     5667.    10273. 1.83    1000  1.15  1.55  1.83  1.50  1.42
 26  2638.    14921.     5170.     9751. 1.73    1000  1.15  1.53  1.73  1.47  1.38
 25  2538.    14215.     5260.     8955. 1.69    1000  1.15  1.59  1.69  1.51  1.33
 24  2438.    14052.     4873.     9180. 1.63    1000  1.15  1.53  1.63  1.46  1.29
 23  2338.    13467.     4197.     9270. 1.59    1000  1.15  1.45  1.59  1.41  1.28
 22  2238.    12971.     3745.     9226. 1.56    1000  1.15  1.41  1.56  1.35  1.26
 21  2138.    12852.     3405.     9447. 1.52    1000  1.15  1.36  1.52  1.30  1.22
 20  2038.    12864.     3066.     9799. 1.52    1000  1.15  1.31  1.52  1.24  1.19
 19  1938.    13111.     2715.    10396. 1.49    1000  1.15  1.26  1.49  1.26  1.26
 18  1838.    11386.     1891.     9495. 1.40    1000  1.15  1.20  1.40  1.20  1.17
 17  1738.    10104.     1481.     8623. 1.29    1000  1.15  1.17  1.29  1.17  1.07
 16  1638.    10469.     1405.     9065. 1.28    1000  1.15  1.15  1.28  1.15  1.04
 15  1538.    10834.     1411.     9423. 1.32    1000  1.15  1.15  1.32  1.15  1.06
 14  1438.    12660.     1154.    11506. 1.32    1000  1.15  1.10  1.32  1.10  1.04
 13  1338.    18719.     1621.    17098. 1.29    1000  1.15  1.09  1.29  1.09  1.00
 12  1238.    23006.     1824.    21182. 1.24    1000  1.15  1.09  1.24  1.09  0.94
 11  1138.    13180.      147.    13034. 1.17    1000  1.15  1.01  1.17  1.01  0.86
 10  1038.     3819.       22.     3798. 1.13    1000  1.15  1.01  1.13  1.01  0.80
  9   938.      841.        0.      841. 0.98    1000  0.85  1.00  0.98  1.00  0.66
  8   838.      144.        0.      144. 0.89    1000  0.85  1.00  0.89  1.00  0.57
  7   738.       18.        0.       18. 0.93    1000  0.85  1.00  0.93  1.00  0.55
  6   638.       11.        0.       11. 1.14    1000  0.85  1.00  1.14  1.00  0.60
  5   538.        7.        0.        7. 0.96       0  0.85  1.00  0.96  1.00  0.42
  4   438.        3.        0.        3. 0.78       0  0.85  1.00  0.78  1.00  0.36
  3   338.        2.        0.        2. 0.60       0  0.85  1.00  0.60  1.00  0.36
  2   238.        0.        0.        0. 0.00       0  0.85  0.00  0.00  0.00  0.00
  1   138.        0.        0.        0. 0.00       0  0.85  0.00  0.00  0.00  0.00
  0    38.        0.        0.        0. 0.00       0  0.85  0.00  0.00  0.00  0.00

Iteration number:   4
Y-ch   Ex        Af        Ag       Afg  Mult    Sing Alpha MATot METot MASta MESta
 68  6838.       59.       46.       14. 4.34       0  0.98  4.34  4.34  5.98  3.24
 67  6738.     1168.      858.      310. 3.77       0  0.96  3.77  3.77  3.33  2.83
 66  6638.     8177.     5969.     2209. 3.70       0  0.97  3.70  3.70  3.09  2.81
 65  6538.    21575.    15640.     5936. 3.63    1000  0.97  3.63  3.63  2.97  2.76
 64  6438.    29460.    21268.     8193. 3.60    1000  0.97  3.60  3.60  2.94  2.73
 63  6338.    29887.    21435.     8452. 3.54    1000  0.98  3.54  3.54  2.89  2.67
 62  6238.    29757.    21201.     8556. 3.48    1000  0.98  3.48  3.48  2.79  2.63
 61  6138.    29634.    21065.     8569. 3.46    1000  0.98  3.46  3.46  2.83  2.60
 60  6038.    29400.    20735.     8665. 3.39    1000  0.98  3.39  3.39  2.75  2.55
 59  5938.    28643.    20131.     8512. 3.36    1000  0.98  3.36  3.36  2.76  2.51
 58  5838.    28076.    19609.     8467. 3.32    1000  0.98  3.32  3.32  2.70  2.48
 57  5738.    27725.    19250.     8475. 3.27    1000  0.98  3.27  3.27  2.64  2.44
 56  5638.    27275.    18821.     8454. 3.23    1000  0.99  3.23  3.23  2.64  2.39
 55  5538.    27063.    18517.     8546. 3.17    1000  0.99  3.17  3.17  2.55  2.34
 54  5438.    26717.    18128.     8589. 3.11    1000  0.99  3.11  3.11  2.48  2.30
 53  5338.    26180.    17728.     8453. 3.10    1000  1.00  3.10  3.10  2.51  2.28
 52  5238.    26037.    17489.     8548. 3.05    1000  1.00  3.05  3.05  2.45  2.24
 51  5138.    25387.    16861.     8526. 2.98    1000  0.99  2.98  2.98  2.38  2.18
 50  5038.    25001.    16580.     8421. 2.97    1000  1.01  2.97  2.97  2.41  2.16
 49  4938.    24825.    16276.     8549. 2.90    1000  1.01  2.90  2.90  2.33  2.11
 48  4838.    24292.    15789.     8503. 2.86    1000  1.00  2.86  2.86  2.30  2.07
 47  4738.    23843.    15332.     8512. 2.80    1000  1.01  2.80  2.80  2.23  2.03
 46  4638.    23269.    14843.     8426. 2.76    1000  1.02  2.76  2.76  2.21  1.99
 45  4538.    22901.    14459.     8442. 2.71    1000  1.02  2.71  2.71  2.14  1.95
 44  4438.    22652.    14139.     8513. 2.66    1000  1.02  2.66  2.66  2.16  1.95
 43  4338.    22177.    13760.     8416. 2.63    1000  1.04  2.63  2.63  2.14  1.92
 42  4238.    22065.    13519.     8546. 2.58    1000  1.05  2.58  2.58  2.08  1.88
 41  4138.    21691.    13121.     8570. 2.53    1000  1.06  2.53  2.53  2.03  1.84
