# #E, E1, M1
8.939597315436241587e+00 1.170125981451750983e-06 1.009491096217936612e-09
9.046979865771811902e+00 1.248162560631390320e-06 9.679675119839589818e-10
9.154362416107382217e+00 1.330189327949142685e-06 9.287672528642140365e-10
9.261744966442952531e+00 1.416095217867621984e-06 8.917253212841302976e-10
9.369127516778522846e+00 1.505686235592080456e-06 8.566909296035371637e-10
9.476510067114094937e+00 1.598672374916345220e-06 8.235260637548438819e-10
9.583892617449663476e+00 1.694655315513688697e-06 7.921042131429592010e-10
9.691275167785235567e+00 1.793117974793223076e-06 7.623092451880197810e-10
9.798657718120804105e+00 1.893417222618208007e-06 7.340344060017950025e-10
9.906040268456376197e+00 1.994781239792867063e-06 7.071814313096322501e-10
1.001342281879194651e+01 2.096313058466532073e-06 6.816597539452498475e-10
1.012080536912751683e+01 2.197001704743024640e-06 6.573857961232634247e-10
1.022818791946308714e+01 2.295742017855121847e-06 6.342823362900172877e-10
1.033557046979865746e+01 2.391363616515180508e-06 6.122779417127083783e-10
1.044295302013422777e+01 2.482668633273033024e-06 5.913064591279717710e-10
1.055033557046979809e+01 2.568476810100486486e-06 5.713065567652748986e-10
1.065771812080537018e+01 2.647675471954797281e-06 5.522213119137170118e-10
1.076510067114093872e+01 2.719270947021536359e-06 5.339978389347734652e-10
1.087248322147651081e+01 2.782437376600569531e-06 5.165869532562805760e-10
1.097986577181207934e+01 2.836558718509186278e-06 4.999428674296476027e-10
1.108724832214765144e+01 2.881260181665802759e-06 4.840229158055752838e-10
1.119463087248322175e+01 2.916426310021504133e-06 4.687873047942284627e-10
1.130201342281879207e+01 2.942204317093145101e-06 4.541988860327386544e-10
1.140939597315436238e+01 2.958992824500556849e-06 4.402229500938475337e-10
1.151677852348993270e+01 2.967417611681441601e-06 4.268270386407874787e-10
1.162416107382550301e+01 2.968297102564371587e-06 4.139807731706870668e-10
1.173154362416107332e+01 2.962600945034940697e-06 4.016556986964965936e-10
1.183892617449664542e+01 2.951405136101885591e-06 3.898251408996696020e-10
1.194630872483221395e+01 2.935846768546706560e-06 3.784640754459766093e-10
1.205369127516778427e+01 2.917080755702352684e-06 3.675490082977896565e-10
1.216107382550335636e+01 2.896239995337467913e-06 3.570578659804697504e-10
1.226845637583892668e+01 2.874399523877068339e-06 3.469698948702313263e-10
1.237583892617449699e+01 2.852544424488583009e-06 3.372655686679159194e-10
1.248322147651006730e+01 2.831540689034838485e-06 3.279265033090917809e-10
1.259060402684563762e+01 2.812107967471458893e-06 3.189353786371354986e-10
1.269798657718120793e+01 2.794793222942492385e-06 3.102758662336953947e-10
1.280536912751677825e+01 2.779944788712079106e-06 3.019325628611915171e-10
1.291275167785234856e+01 2.767687219200199731e-06 2.938909290256658302e-10
1.302013422818791888e+01 2.757898624672811377e-06 2.861372322161705330e-10
1.312751677852348919e+01 2.750193770337328756e-06 2.786584944196202658e-10
1.323489932885905951e+01 2.743917845263251421e-06 2.714424435482643993e-10
1.334228187919462982e+01 2.738157000242318523e-06 2.644774684511513496e-10
1.344966442953020191e+01 2.731771861326269187e-06 2.577525772116321400e-10
1.355704697986577223e+01 2.723458543927065615e-06 2.512573584604804417e-10
1.366442953020134254e+01 2.711837777217042186e-06 2.449819454589343782e-10
1.377181208053691286e+01 2.695566829396026788e-06 2.389169827282200489e-10
1.387919463087248317e+01 2.673462216196732776e-06 2.330535950221414795e-10
1.398657718120805349e+01 2.644615788535469818e-06 2.273833584573877949e-10
1.409395973154362380e+01 2.608485050336583229e-06 2.218982736325007173e-10
1.420134228187919412e+01 2.564941871704424523e-06 2.165907405811692523e-10
1.430872483221476443e+01 2.514271709832339870e-06 2.114535354188305819e-10
1.441610738255033475e+01 2.457125672715380843e-06 2.064797885536075315e-10
1.452348993288590506e+01 2.394436946334328859e-06 2.016629643435293329e-10
1.463087248322147715e+01 2.327318502463231443e-06 1.969968420918871686e-10
1.473825503355704747e+01 2.256959560303731192e-06 1.924754982815623184e-10
1.484563758389261778e+01 2.184534795813231374e-06 1.880932899573359814e-10
1.495302013422818810e+01 2.111134704651939762e-06 1.838448391726144123e-10
1.506040268456375841e+01 2.037719848662730850e-06 1.797250184237666594e-10
1.516778523489932873e+01 1.965097330141033834e-06 1.757289370014314075e-10
1.527516778523489904e+01 1.893915263363008864e-06 1.718519281937670145e-10
1.538255033557046936e+01 1.824670096957366000e-06 1.680895372817421585e-10
1.548993288590603967e+01 1.757721894095540374e-06 1.644375102712500231e-10
1.559731543624160999e+01 1.693313560285959815e-06 1.608917833111035087e-10
1.570469798657718030e+01 1.631591092896028990e-06 1.574484727498872597e-10
1.581208053691275062e+01 1.572622944648871278e-06 1.541038657882250244e-10
1.591946308724832271e+01 1.516417417989433132e-06 1.508544116863023917e-10
1.602684563758389302e+01 1.462937607092957575e-06 1.476967134894993531e-10
1.613422818791946156e+01 1.412113800868878010e-06 1.446275202377452391e-10
1.624161073825503365e+01 1.363853496395701238e-06 1.416437196267490338e-10
1.634899328859060574e+01 1.318049293237947546e-06 1.387423310915868450e-10
1.645637583892617428e+01 1.274584984145143538e-06 1.359204992852704157e-10
1.656375838926174282e+01 1.233340156620192112e-06 1.331754879268959283e-10
1.667114093959731491e+01 1.194193593799828951e-06 1.305046739957848025e-10
1.677852348993288700e+01 1.157025725788779033e-06 1.279055422497050951e-10
1.688590604026845554e+01 1.121720342435808495e-06 1.253756800467989564e-10
1.699328859060402408e+01 1.088165740237559748e-06 1.229127724522718723e-10
1.710067114093959617e+01 1.056255441907834867e-06 1.205145976122076580e-10
1.720805369127516826e+01 1.025888597994281608e-06 1.181790223780907292e-10
1.731543624161074035e+01 9.969701557659113243e-07 1.159039981667345531e-10
1.742281879194630889e+01 9.694108610108440297e-07 1.136875570413586192e-10
1.753020134228187743e+01 9.431271427702887025e-07 1.115278080005105542e-10
1.763758389261744952e+01 9.180409187497394890e-07 1.094229334624236394e-10
1.774496644295302161e+01 8.940793495852801695e-07 1.073711859332211271e-10
1.785234899328859015e+01 8.711745627660265973e-07 1.053708848481425197e-10
1.795973154362415869e+01 8.492633613687789136e-07 1.034204135756766083e-10
1.806711409395973078e+01 8.282869284732108255e-07 1.015182165751423825e-10
1.817449664429530287e+01 8.081905348926021726e-07 9.966279669886952552e-11
1.828187919463087141e+01 7.889232554350262236e-07 9.785271263069652921e-11
1.838926174496644350e+01 7.704376971131337630e-07 9.608657645303273562e-11
1.849664429530201204e+01 7.526897413989760884e-07 9.436305133522063783e-11
1.860402684563758413e+01 7.356383016587979992e-07 9.268084933638933520e-11
1.871140939597315622e+01 7.192450962129082265e-07 9.103872931641687567e-11
1.881879194630872476e+01 7.034744369796894605e-07 8.943549494901305948e-11
1.892617449664429330e+01 6.882930333287473257e-07 8.786999283130330458e-11
1.903355704697986539e+01 6.736698105467112439e-07 8.634111068463859104e-11
1.914093959731543748e+01 6.595757421803990588e-07 8.484777564167549674e-11
1.924832214765100602e+01 6.459836954434601569e-07 8.338895261507074478e-11
1.935570469798657456e+01 6.328682888372265941e-07 8.196364274341284885e-11
1.946308724832214665e+01 6.202057611316981070e-07 8.057088191027547787e-11
1.957046979865771874e+01 6.079738508688570161e-07 7.920973933252010667e-11
1.967785234899329083e+01 5.961516855809351901e-07 7.787931621420269720e-11
1.978523489932885937e+01 5.847196799556528635e-07 7.657874446265435062e-11
1.989261744966442791e+01 5.736594422250790513e-07 7.530718546350292069e-11
2.000000000000000000e+01 5.629536881019609354e-07 7.406382891159103397e-11
