 Parameters used:

First geneneration spectra extracted for
excitation energies between  6838.-   38. keV
corresponding to y-channels    68 -    0
 Number of spectra=   69
 Ax0 =    39.0 Ax1 =   104.0 Ay0 =    37.5 Ay1 =   100.0
 AxW0=     0.0 AxW1=     0.0 AyW0=     0.0 AyW1=     0.0
 Weighting: 0 Level density parameter a=16.0 Exponent n=4.2
 Normalization= 2 Stat/Tot= 2 Areacorr.= 1
 Experimental lower gamma threshold:      560.0 keV (ch=   5)
 Upper threshold for statistical gammas: 1400.0 keV (ch=  13)
 Average energy entry point in g.s. band:  300.(stat)     0.(tot)
 Sliding threshold given by Ex*R, with R = 0.30
 Multiplicities: MA = Af/Afg and ME = (Ex-ExEntry)/<Eg>

Iteration number:   1
Y-ch   Ex        Af        Ag       Afg  Mult    Sing Alpha MATot METot MASta MESta
 68  6838.       59.       42.       17. 3.70       0  1.15  3.44  3.70  2.36  2.90
 67  6738.     1116.      765.      350. 3.77       0  1.15  3.18  3.77  2.44  2.82
 66  6638.     8040.     5580.     2460. 3.67       0  1.15  3.27  3.67  2.42  2.75
 65  6538.    21271.    14801.     6470. 3.60    1000  1.15  3.29  3.60  2.37  2.71
 64  6438.    29049.    20164.     8884. 3.55    1000  1.15  3.27  3.55  2.34  2.67
 63  6338.    29645.    20484.     9160. 3.51    1000  1.15  3.24  3.51  2.32  2.63
 62  6238.    29508.    20287.     9222. 3.47    1000  1.15  3.20  3.47  2.28  2.59
 61  6138.    29439.    20118.     9322. 3.43    1000  1.15  3.16  3.43  2.28  2.54
 60  6038.    29011.    19763.     9248. 3.38    1000  1.15  3.14  3.38  2.22  2.52
 59  5938.    28378.    19254.     9125. 3.33    1000  1.15  3.11  3.33  2.19  2.47
 58  5838.    27815.    18746.     9069. 3.30    1000  1.15  3.07  3.30  2.17  2.44
 57  5738.    27481.    18406.     9075. 3.26    1000  1.15  3.03  3.26  2.12  2.40
 56  5638.    26909.    18139.     8770. 3.18    1000  1.15  3.07  3.18  2.10  2.35
 55  5538.    26633.    17813.     8820. 3.14    1000  1.15  3.02  3.14  2.06  2.31
 54  5438.    26392.    17634.     8757. 3.09    1000  1.15  3.01  3.09  2.04  2.26
 53  5338.    25833.    17120.     8713. 3.05    1000  1.15  2.96  3.05  2.00  2.23
 52  5238.    25617.    16872.     8745. 3.01    1000  1.15  2.93  3.01  1.98  2.18
 51  5138.    25024.    16456.     8568. 2.95    1000  1.15  2.92  2.95  1.95  2.13
 50  5038.    24600.    16024.     8575. 2.92    1000  1.15  2.87  2.92  1.90  2.11
 49  4938.    24337.    15826.     8511. 2.86    1000  1.15  2.86  2.86  1.88  2.06
 48  4838.    24036.    15467.     8570. 2.83    1000  1.15  2.80  2.83  1.84  2.02
 47  4738.    23485.    14976.     8510. 2.76    1000  1.13  2.76  2.76  1.79  1.97
 46  4638.    22865.    14506.     8359. 2.74    1000  1.14  2.74  2.74  1.77  1.94
 45  4538.    22475.    14057.     8418. 2.67    1000  1.13  2.67  2.67  1.72  1.89
 44  4438.    22151.    13655.     8496. 2.61    1000  1.11  2.61  2.61  1.73  1.90
 43  4338.    21812.    13407.     8405. 2.60    1000  1.13  2.60  2.60  1.72  1.86
 42  4238.    21447.    12989.     8458. 2.54    1000  1.11  2.54  2.54  1.66  1.82
 41  4138.    21258.    12723.     8535. 2.49    1000  1.11  2.49  2.49  1.63  1.78
 40  4038.    20661.    12186.     8475. 2.44    1000  1.10  2.44  2.44  1.67  1.79
 39  3938.    19819.    11610.     8209. 2.41    1000  1.11  2.41  2.41  1.65  1.76
 38  3838.    19922.    11473.     8449. 2.36    1000  1.09  2.36  2.36  1.59  1.72
 37  3738.    19293.    10979.     8314. 2.32    1000  1.09  2.32  2.32  1.63  1.73
 36  3638.    19051.    10636.     8415. 2.26    1000  1.08  2.26  2.26  1.58  1.68
 35  3538.    18395.    10113.     8282. 2.22    1000  1.09  2.22  2.22  1.53  1.64
 34  3438.    18534.    10014.     8520. 2.18    1000  1.08  2.18  2.18  1.50  1.59
 33  3338.    18119.     9677.     8443. 2.15    1000  1.08  2.15  2.15  1.57  1.64
 32  3238.    17648.     9292.     8357. 2.11    1000  1.08  2.11  2.11  1.53  1.61
 31  3138.    17648.     9175.     8474. 2.08    1000  1.09  2.08  2.08  1.50  1.58
 30  3038.    17022.     8729.     8293. 2.05    1000  1.09  2.05  2.05  1.51  1.61
 29  2938.    17042.     8601.     8441. 2.02    1000  1.10  2.02  2.02  1.48  1.56
 28  2838.    16455.     7900.     8555. 1.92    1000  1.04  1.92  1.92  1.42  1.48
 27  2738.    16099.     7360.     8738. 1.84    1000  0.99  1.84  1.84  1.36  1.41
 26  2638.    14902.     6244.     8658. 1.72    1000  0.89  1.72  1.72  1.31  1.37
 25  2538.    13883.     5572.     8311. 1.67    1000  0.87  1.67  1.67  1.28  1.33
 24  2438.    14073.     5617.     8456. 1.66    1000  0.91  1.66  1.66  1.26  1.31
 23  2338.    13790.     5275.     8515. 1.62    1000  0.90  1.62  1.62  1.23  1.28
 22  2238.    12902.     4724.     8179. 1.58    1000  0.90  1.58  1.58  1.20  1.26
 21  2138.    13202.     4760.     8441. 1.56    1000  0.94  1.56  1.56  1.17  1.25
 20  2038.    13501.     4972.     8529. 1.58    1000  1.05  1.58  1.58  1.16  1.24
 19  1938.    14146.     4940.     9206. 1.54    1000  1.05  1.54  1.54  1.54  1.30
 18  1838.    12869.     3772.     9097. 1.41    1000  0.89  1.41  1.41  1.41  1.18
 17  1738.    10718.     2992.     7726. 1.39    1000  0.92  1.39  1.39  1.39  1.15
 16  1638.    11261.     3364.     7897. 1.43    1000  1.13  1.43  1.43  1.43  1.16
 15  1538.    12056.     3228.     8827. 1.43    1000  1.15  1.37  1.43  1.37  1.15
 14  1438.    16414.     3728.    12686. 1.46    1000  1.15  1.29  1.46  1.29  1.16
 13  1338.    21011.     4371.    16640. 1.37    1000  1.15  1.26  1.37  1.26  1.06
 12  1238.    18183.     3314.    14869. 1.28    1000  1.15  1.22  1.28  1.22  0.97
 11  1138.    12041.     1551.    10490. 1.36    1000  1.15  1.15  1.36  1.15  1.00
 10  1038.     5200.      448.     4751. 1.37    1000  1.15  1.09  1.37  1.09  0.97
  9   938.     1275.       69.     1206. 1.12    1000  1.15  1.06  1.12  1.06  0.76
  8   838.      191.        0.      191. 0.92    1000  1.15  1.00  0.92  1.00  0.59
  7   738.       20.        0.       20. 0.95    1000  1.15  1.00  0.95  1.00  0.57
  6   638.       11.        0.       11. 1.14    1000  1.15  1.00  1.14  1.00  0.60
  5   538.        7.        0.        7. 0.96       0  1.15  1.00  0.96  1.00  0.42
  4   438.        3.        0.        3. 0.78       0  1.15  1.00  0.78  1.00  0.36
  3   338.        2.        0.        2. 0.60       0  1.15  1.00  0.60  1.00  0.36
  2   238.        0.        0.        0. 0.00       0  1.15  0.00  0.00  0.00  0.00
  1   138.        0.        0.        0. 0.00       0  1.15  0.00  0.00  0.00  0.00
  0    38.        0.        0.        0. 0.00       0  1.15  0.00  0.00  0.00  0.00

Iteration number:   2
Y-ch   Ex        Af        Ag       Afg  Mult    Sing Alpha MATot METot MASta MESta
 68  6838.       59.       43.       16. 3.70       0  0.99  3.70  3.70  2.78  2.90
 67  6738.     1116.      820.      296. 3.77       0  1.04  3.77  3.77  3.14  2.82
 66  6638.     8040.     5847.     2193. 3.67       0  1.03  3.67  3.67  2.95  2.75
 65  6538.    21271.    15361.     5910. 3.60    1000  1.03  3.60  3.60  2.83  2.71
 64  6438.    29049.    20864.     8185. 3.55    1000  1.02  3.55  3.55  2.78  2.67
 63  6338.    29645.    21191.     8454. 3.51    1000  1.03  3.51  3.51  2.75  2.63
 62  6238.    29508.    20994.     8514. 3.47    1000  1.03  3.47  3.47  2.71  2.59
 61  6138.    29439.    20851.     8589. 3.43    1000  1.03  3.43  3.43  2.72  2.54
 60  6038.    29011.    20426.     8585. 3.38    1000  1.03  3.38  3.38  2.62  2.52
 59  5938.    28378.    19866.     8513. 3.33    1000  1.03  3.33  3.33  2.59  2.47
 58  5838.    27815.    19377.     8438. 3.30    1000  1.04  3.30  3.30  2.57  2.44
 57  5738.    27481.    19044.     8437. 3.26    1000  1.04  3.26  3.26  2.52  2.40
 56  5638.    26909.    18438.     8470. 3.18    1000  1.03  3.18  3.18  2.41  2.35
 55  5538.    26633.    18156.     8477. 3.14    1000  1.04  3.14  3.14  2.38  2.31
 54  5438.    26392.    17838.     8554. 3.09    1000  1.04  3.09  3.09  2.34  2.26
 53  5338.    25833.    17364.     8469. 3.05    1000  1.04  3.05  3.05  2.30  2.23
 52  5238.    25617.    17104.     8513. 3.01    1000  1.04  3.01  3.01  2.29  2.18
 51  5138.    25024.    16550.     8474. 2.95    1000  1.05  2.95  2.95  2.23  2.13
 50  5038.    24600.    16176.     8424. 2.92    1000  1.05  2.92  2.92  2.21  2.11
 49  4938.    24337.    15840.     8497. 2.86    1000  1.06  2.86  2.86  2.15  2.06
 48  4838.    24036.    15552.     8485. 2.83    1000  1.07  2.83  2.83  2.14  2.02
 47  4738.    23485.    14976.     8510. 2.76    1000  1.07  2.76  2.76  2.05  1.97
 46  4638.    22865.    14506.     8359. 2.74    1000  1.08  2.74  2.74  2.06  1.94
 45  4538.    22475.    14057.     8418. 2.67    1000  1.08  2.67  2.67  1.99  1.89
 44  4438.    22151.    13655.     8496. 2.61    1000  1.08  2.61  2.61  1.97  1.90
 43  4338.    21812.    13407.     8405. 2.60    1000  1.10  2.60  2.60  1.98  1.86
 42  4238.    21447.    12989.     8458. 2.54    1000  1.10  2.54  2.54  1.92  1.82
 41  4138.    21258.    12723.     8535. 2.49    1000  1.12  2.49  2.49  1.88  1.78
 40  4038.    20661.    12186.     8475. 2.44    1000  1.13  2.44  2.44  1.91  1.79
 39  3938.    19819.    11610.     8209. 2.41    1000  1.14  2.41  2.41  1.90  1.76
 38  3838.    19922.    11473.     8449. 2.36    1000  1.14  2.36  2.36  1.83  1.72
 37  3738.    19293.    10685.     8608. 2.32    1000  1.15  2.24  2.32  1.81  1.73
 36  3638.    19051.    10188.     8862. 2.26    1000  1.15  2.15  2.26  1.75  1.68
 35  3538.    18395.     9459.     8936. 2.22    1000  1.15  2.06  2.22  1.69  1.64
 34  3438.    18534.     9116.     9418. 2.18    1000  1.15  1.97  2.18  1.63  1.59
 33  3338.    18119.     8523.     9596. 2.15    1000  1.15  1.89  2.15  1.65  1.64
 32  3238.    17648.     8062.     9586. 2.11    1000  1.15  1.84  2.11  1.61  1.61
 31  3138.    17648.     7867.     9781. 2.08    1000  1.15  1.80  2.08  1.58  1.58
 30  3038.    17022.     7239.     9784. 2.05    1000  1.15  1.74  2.05  1.56  1.61
 29  2938.    17042.     7054.     9988. 2.02    1000  1.15  1.71  2.02  1.53  1.56
 28  2838.    16455.     5997.    10459. 1.92    1000  1.15  1.57  1.92  1.42  1.48
 27  2738.    16099.     5378.    10720. 1.84    1000  1.15  1.50  1.84  1.36  1.41
 26  2638.    14902.     4976.     9927. 1.72    1000  1.15  1.50  1.72  1.36  1.37
 25  2538.    13883.     4657.     9226. 1.67    1000  1.15  1.50  1.67  1.35  1.33
 24  2438.    14073.     4276.     9797. 1.66    1000  1.15  1.44  1.66  1.31  1.31
 23  2338.    13790.     3523.    10267. 1.62    1000  1.15  1.34  1.62  1.26  1.28
 22  2238.    12902.     3125.     9777. 1.58    1000  1.15  1.32  1.58  1.23  1.26
 21  2138.    13202.     3133.    10068. 1.56    1000  1.15  1.31  1.56  1.19  1.25
 20  2038.    13501.     3199.    10303. 1.58    1000  1.15  1.31  1.58  1.17  1.24
